date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,province_code,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,annotation_click_through_rate,annotation_close_rate,annotation_impressions,annotation_clickable_impressions,annotation_closable_impressions,annotation_clicks,annotation_closes,card_click_rate,card_teaser_click_rate,card_impressions,card_teaser_impressions,card_clicks,card_teaser_clicks,red_views,red_watch_time_minutes
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-MA,9065,634.335631,781.612692,0.426948,0.805381,0.902874,208,545,400,413,390,0.354042,0.82973,71,558,815,263,228,394.215781
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-SD,5557,266.433702,171.04457,0.336709,0.462204,0.711713,62,823,286,390,899,0.056246,0.587376,273,838,847,305,926,268.549938
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-UT,8964,400.928673,70.371043,0.158781,0.670444,0.664595,518,513,5,241,543,0.538203,0.672147,742,749,838,783,277,366.154903
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-TN,6634,722.748905,508.493456,0.635734,0.471599,0.292826,333,774,811,913,571,0.147287,0.496361,734,793,507,934,724,503.311238
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-OR,6493,553.723011,110.494459,0.264651,0.774321,0.620664,625,43,482,178,323,0.122763,0.445662,368,454,17,826,616,973.363599
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-IA,5472,870.110863,478.556286,0.30333,0.254717,0.491441,452,858,809,864,961,0.768838,0.298662,133,279,780,19,727,731.85755
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-MA,6779,782.4571,114.977779,0.980845,0.932097,0.122713,528,391,373,657,617,0.299402,0.366493,269,179,553,522,753,166.19247
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-CA,6618,597.655356,483.644444,0.42767,0.177101,0.801289,465,892,749,931,631,0.632436,0.608501,410,886,160,4,440,239.376747
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-VI,3836,716.253504,66.392947,0.021301,0.93073,0.056773,154,50,497,374,139,0.92651,0.458195,958,978,534,345,670,625.658052
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-IN,2343,937.556279,696.071068,0.054707,0.87683,0.751815,877,52,234,546,137,0.851117,0.117776,796,100,772,965,869,454.850811
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-IL,8695,856.256925,532.528765,0.628976,0.675213,0.124973,6,896,1000,416,33,0.849825,0.231633,857,933,587,864,381,29.37648
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-NE,5414,436.545812,830.039472,0.601576,0.607025,0.934943,247,1,377,100,100,0.365878,0.149046,18,783,538,104,495,789.492408
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-WA,4837,2.109713,451.547681,0.694497,0.792158,0.847516,141,75,165,781,206,0.876718,0.012097,86,992,137,464,42,509.577046
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-NE,414,869.224197,685.663909,0.380916,0.511052,0.735902,259,801,533,282,340,0.105053,0.865696,31,399,206,195,252,788.366236
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-NE,8991,406.649746,469.128264,0.786305,0.664787,0.003774,934,828,495,792,646,0.08012,0.514443,112,478,61,42,453,839.402133
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-UT,78,52.410064,25.903141,0.207723,0.845932,0.943487,351,574,322,240,21,0.361836,0.258709,447,987,618,197,52,475.760841
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-DE,9497,563.534747,333.179635,0.884253,0.738932,0.340233,627,216,362,206,765,0.441908,0.912815,500,556,281,290,371,872.527748
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-IL,1113,452.456001,975.73066,0.219087,0.834773,0.329943,777,152,593,484,251,0.139054,0.594947,188,676,699,298,186,916.867613
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-CA,3141,483.767236,796.78881,0.61312,0.669828,0.536087,359,107,13,808,405,0.825188,0.135836,653,957,433,259,668,562.59478
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-KY,6792,541.186103,111.398775,0.376869,0.100349,0.876985,396,35,435,384,474,0.217192,0.215769,393,291,140,849,616,125.449623
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-TN,3822,657.681503,855.356131,0.707688,0.984661,0.832215,320,551,952,706,705,0.583925,0.646504,209,215,487,875,325,618.38696
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-ID,7462,320.703083,509.252245,0.328082,0.20736,0.465333,657,811,125,133,86,0.233047,0.952471,844,544,227,751,474,13.296646
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-AK,4331,810.760846,703.057207,0.247299,0.741268,0.547305,940,601,771,453,90,0.462704,0.657326,831,91,804,438,365,767.708637
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-VA,4782,98.484061,905.954297,0.233145,0.541928,0.932125,809,476,232,863,61,0.807823,0.452867,244,813,514,272,380,148.407727
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-NH,9846,270.385033,52.658437,0.030799,0.219155,0.123846,50,197,802,520,682,0.797106,0.153151,465,219,159,724,233,543.223033
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-ME,5923,554.848588,635.657399,0.780423,0.350326,0.959598,899,574,984,525,301,0.830348,0.416898,938,868,396,992,719,205.981161
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-KY,3265,20.00487,730.438303,0.315681,0.639851,0.713071,566,257,744,588,473,0.381699,0.068764,93,524,43,780,68,330.529239
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-OR,2455,200.035907,416.151093,0.105765,0.412392,0.361289,613,713,422,624,64,0.078485,0.734581,853,619,785,986,505,746.488881
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-TN,6137,68.146407,121.899835,0.422092,0.228125,0.34935,542,801,195,481,364,0.75201,0.616456,555,128,412,288,788,219.490898
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-ID,4559,888.462861,94.83905,0.66959,0.71431,0.0988,747,151,100,314,964,0.739168,0.7171,676,263,495,55,641,907.401281
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-TN,1565,88.163176,371.398896,0.732052,0.890113,0.330232,368,883,918,158,420,0.668407,0.991993,837,521,877,14,294,335.55696
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-NJ,192,747.099129,349.751124,0.878999,0.701034,0.245509,256,288,731,812,888,0.868108,0.178599,30,549,211,935,307,142.374591
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-MN,2159,163.86031,4.977918,0.313447,0.239478,0.445639,147,918,825,901,284,0.737839,0.479418,385,57,211,791,634,99.786858
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-VA,3699,676.188777,127.587981,0.954928,0.709572,0.733632,860,3,657,713,529,0.582496,0.240557,12,860,749,849,801,551.343144
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-FL,3915,268.442695,408.147436,0.02128,0.815387,0.075775,317,747,727,60,130,0.442271,0.056067,627,658,88,472,96,573.054318
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-MT,7031,843.738614,980.940655,0.736203,0.240082,0.597901,541,300,197,808,908,0.091055,0.714519,951,53,866,271,441,356.367149
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-IN,5059,738.946206,860.537991,0.681065,0.778651,0.950398,569,529,42,263,901,0.184279,0.497402,604,604,204,980,996,7.096929
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-PA,7084,78.436502,930.153828,0.577561,0.126704,0.259191,326,883,317,251,171,0.042085,0.94554,426,955,556,462,725,389.913069
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-DE,9809,231.072695,952.40785,0.549461,0.413568,0.301222,565,658,887,859,206,0.597801,0.983923,182,577,197,477,96,844.283418
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-IA,9447,835.581499,512.414092,0.547869,0.842249,0.293909,999,923,312,99,946,0.71275,0.501125,305,646,112,948,967,964.655694
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-NV,1222,17.041829,434.69746,0.370941,0.560803,0.631958,574,380,571,853,687,0.020155,0.213907,418,923,18,562,184,18.819381
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-PA,5469,996.606736,674.71297,0.324916,0.736503,0.951673,522,712,463,974,837,0.183263,0.935875,913,198,815,153,228,342.963788
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-CO,1945,616.542548,634.681733,0.020474,0.852808,0.487312,399,362,827,248,513,0.691619,0.916078,93,498,637,740,302,491.511601
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-VI,4975,931.538352,787.959794,0.514186,0.313115,0.721372,806,1,658,501,375,0.720253,0.022164,738,312,249,971,125,91.146059
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-MT,9250,281.599845,463.923157,0.407821,0.06599,0.175556,320,304,294,769,103,0.46233,0.253274,296,935,595,674,444,17.225021
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-OR,9218,614.536431,71.197442,0.022247,0.061473,0.250018,436,556,338,362,150,0.523653,0.171403,960,459,132,550,454,108.740433
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-OH,4368,848.15774,225.921158,0.32993,0.034798,0.343601,769,809,888,671,188,0.619358,0.31221,966,64,668,889,497,578.144298
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-DE,1391,972.651441,951.208183,0.167239,0.214744,0.144417,495,281,915,596,843,0.279544,0.71435,527,5,296,187,611,237.056475
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-NE,8664,122.32391,225.935782,0.465425,0.989937,0.51862,424,738,604,211,788,0.028449,0.332443,833,393,598,549,124,483.532797
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-OR,2306,219.497719,653.91047,0.776354,0.286418,0.5718,605,302,262,441,689,0.768212,0.821266,670,569,793,618,634,243.873681
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,US,US-WY,1459,572.317447,768.952881,0.257838,0.927941,0.761211,555,596,228,255,955,0.5244,0.089433,719,181,150,608,747,837.471867
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-LA,4772,274.228936,965.539434,0.78554,0.341217,0.604218,590,244,250,624,221,0.237491,0.957714,869,387,884,731,875,291.023801
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-VI,3460,538.629221,299.407489,0.752088,0.73876,0.472727,560,659,366,917,349,0.369152,0.938915,331,543,370,701,218,255.529773
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-NH,3111,656.881832,483.727808,0.585938,0.272441,0.719071,916,654,157,339,834,0.87682,0.832906,97,649,115,921,431,701.908075
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-SD,6759,811.420174,192.866402,0.522033,0.394463,0.681592,434,820,833,910,484,0.558595,0.973469,192,760,473,699,751,728.156949
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-CA,6602,280.826383,940.528217,0.544266,0.866515,0.436397,875,814,553,707,980,0.948501,0.342455,91,847,176,152,191,881.087943
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-AR,4540,697.011739,668.668119,0.963181,0.34071,0.522238,864,332,265,555,341,0.047308,0.055635,597,178,914,511,612,194.016991
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,US,US-IN,6814,388.035899,158.884702,0.831337,0.946234,0.797949,973,44,5,268,546,0.847884,0.731465,136,512,779,981,218,623.213929
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-WV,1624,674.625966,311.936704,0.338236,0.243209,0.877501,546,527,128,106,787,0.838833,0.334143,314,566,576,45,502,309.389294
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-TX,6270,210.1793,806.077418,0.737244,0.989211,0.242953,606,905,833,261,959,0.898067,0.77039,774,20,558,587,887,480.324325
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-DE,5624,48.473922,433.618642,0.708608,0.031025,0.635995,404,489,995,748,959,0.884419,0.528733,865,896,539,21,887,346.954747
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-PW,679,313.370941,447.648989,0.455305,0.370401,0.166464,565,811,897,104,753,0.617794,0.462211,339,524,220,947,27,467.648069
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,US,US-LA,8251,239.369495,444.141464,0.584704,0.096175,0.983094,971,727,977,294,380,0.091058,0.196996,261,788,960,193,364,802.212152
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-DC,5822,793.332305,907.435227,0.721435,0.253742,0.317394,922,337,669,521,957,0.371009,0.835835,896,684,563,134,261,361.881331
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-CO,1933,489.312638,88.71572,0.118749,0.558123,0.452515,622,503,795,20,646,0.835579,0.124303,846,168,716,838,493,951.627036
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-AS,4429,778.392888,548.722746,0.870386,0.151433,0.244604,658,896,721,773,737,0.007655,0.664507,0,347,306,910,52,635.353712
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-GU,9358,289.478997,453.839074,0.091908,0.04318,0.888496,5,673,873,951,865,0.87128,0.096873,332,378,825,672,519,73.282504
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-CA,7757,810.313754,756.110273,0.674627,0.698388,0.896562,455,262,724,488,983,0.788409,0.321771,442,792,507,143,251,196.856377
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-PA,8963,935.540172,629.231458,0.054275,0.869088,0.656432,144,615,958,45,474,0.439466,0.433672,478,179,842,690,42,144.122846
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-CO,306,925.755937,215.419606,0.186295,0.685187,0.575196,230,296,107,590,483,0.602112,0.691543,372,439,805,51,592,559.598461
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-WV,5734,803.164436,313.231075,0.573848,0.583717,0.099536,822,612,345,683,193,0.026532,0.936773,992,833,327,212,166,931.514196
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,US,US-OH,5997,40.763444,949.490647,0.827309,0.887745,0.339321,780,990,946,250,551,0.414753,0.390072,721,920,479,147,538,938.844942
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,US-OH,6855,39.682519,526.356227,0.536283,0.904876,0.279731,828,474,721,760,118,0.433062,0.090812,430,858,41,621,735,559.507966
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,US,US-PW,4642,561.559268,349.98553,0.876794,0.083549,0.466545,881,174,611,612,271,0.899842,0.219381,566,91,973,548,47,388.284886
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-FM,458,916.971221,417.652772,0.255481,0.062409,0.297247,811,330,261,803,674,0.221107,0.479342,190,292,157,733,943,150.265315
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-PW,9652,247.136774,95.581082,0.889233,0.91667,0.751473,701,182,990,759,813,0.658854,0.652093,346,531,351,883,830,962.611716
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,US-SD,6351,345.524672,420.035585,0.885573,0.154557,0.540593,260,490,799,859,178,0.307245,0.366713,907,406,126,204,197,623.517769
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-AS,4850,265.242226,86.697771,0.551642,0.080062,0.937631,585,381,298,938,856,0.228843,0.002925,370,493,496,78,575,495.418408
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-WV,7458,368.74848,584.5222,0.562509,0.210538,0.841898,521,27,96,849,783,0.136109,0.954476,295,872,224,578,606,95.431598
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-MP,4783,344.935322,735.973987,0.559411,0.684404,0.248106,295,604,701,487,707,0.190349,0.497829,129,261,256,79,947,590.94906
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-ND,8833,547.900721,685.339679,0.812844,0.72421,0.03925,805,744,935,772,763,0.977001,0.877231,606,237,811,78,755,861.685698
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-MD,6673,39.758821,694.654022,0.779847,0.7281,0.345036,551,254,596,839,443,0.727885,0.498512,311,811,113,832,318,840.937258
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-WI,5635,865.748887,169.151106,0.426981,0.254187,0.765834,67,374,614,489,28,0.420906,0.88311,494,991,62,582,154,76.05062
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,US,US-NC,8328,885.082985,182.911652,0.008874,0.169503,0.5562,497,335,547,202,362,0.038562,0.693832,612,553,89,629,510,342.310734
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,US-MO,5592,182.28205,480.452596,0.796807,0.062676,0.055478,293,77,340,214,909,0.098338,0.942995,51,360,962,716,921,195.621649
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,US-VA,4456,437.609281,799.744003,0.941807,0.980677,0.226302,627,279,894,986,500,0.169307,0.530544,68,319,673,373,924,122.157687
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-HI,6768,200.378713,911.787264,0.263215,0.612851,0.567251,840,594,866,589,999,0.026785,0.585872,180,544,254,183,721,810.708343
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,US-OR,7760,557.355691,339.518932,0.891908,0.969131,0.234039,155,230,807,832,344,0.615691,0.891351,124,189,149,150,169,144.881006
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-MD,9230,206.477724,807.097266,0.380377,0.187979,0.172427,255,191,276,94,526,0.534155,0.110554,942,80,276,716,615,869.64042
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,US-GU,2861,68.624971,872.631767,0.955269,0.438245,0.465143,974,736,429,753,606,0.783401,0.449406,780,744,840,954,509,834.231169
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,US-GA,296,715.764342,945.674514,0.004734,0.453823,0.783297,933,41,786,46,319,0.436559,0.762945,392,502,500,946,624,115.774076
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-MH,6454,38.381747,967.988123,0.128688,0.650836,0.710975,788,31,740,834,573,0.254658,0.637375,425,166,351,195,425,899.904354
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-MD,7327,936.717934,597.276314,0.184339,0.838621,0.887222,776,68,305,208,366,0.922755,0.155748,39,25,388,886,908,19.769763
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,US-MN,4170,578.653809,254.116879,0.407139,0.521117,0.104235,899,262,296,815,773,0.533349,0.928234,635,980,323,661,31,345.281355
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,US-AK,8058,180.076678,268.648002,0.227949,0.831748,0.146654,242,685,583,179,927,0.701561,0.523513,605,645,467,114,628,290.891515
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,US,US-AR,561,472.588886,325.124226,0.731669,0.149025,0.505824,721,120,53,69,730,0.664437,0.107121,210,516,849,823,473,31.825557
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-IN,3214,38.23436,780.494121,0.735263,0.121536,0.085652,800,93,310,61,663,0.16346,0.215718,275,48,349,996,850,99.063271
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,US-WI,4245,266.161804,478.023136,0.934122,0.951546,0.513365,234,978,426,232,297,0.092888,0.555439,848,474,182,305,817,62.969265
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,US,US-AZ,840,854.186166,49.585647,0.616636,0.900261,0.112455,220,845,427,638,87,0.656688,0.156926,177,917,222,787,828,382.204483
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,US,US-MH,7079,265.631502,440.471181,0.73528,0.898546,0.451909,151,215,167,751,509,0.230253,0.642176,847,221,587,164,269,684.383867
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,US,US-AZ,8634,276.426629,452.068476,0.878417,0.729707,0.798632,941,378,942,184,861,0.615819,0.645942,385,441,600,79,106,299.665162
