date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,traffic_source_type,traffic_source_detail,views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,CN,3,direct,9559,207.27,303.06,0.039157,5593,114.42
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,CA,4,referral,426,147.95,152.18,0.569862,181,16.86
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,ZA,2,unknown,9779,290.02,504.19,0.395494,7454,280.68
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,CN,2,direct,667,156.51,162.51,0.520986,478,50.34
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,GB,2,search,441,71.02,406.97,0.623753,89,60.38
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,ZA,6,search,4389,290.95,483.11,0.700771,2994,283.66
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,US,9,referral,9479,267.99,79.49,0.346374,7083,9.49
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,ZZ,5,search,4008,130.29,161.64,0.447036,3470,129.97
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,GB,1,search,5482,285.99,269.57,0.439872,57,246.08
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,FR,7,referral,7836,166.85,522.79,0.666855,3492,8.46
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,6,direct,8583,135.46,165.31,0.243948,3597,50.63
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,GB,7,referral,3795,200.97,529.28,0.135733,3041,149.66
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CN,2,unknown,7448,110.58,333.14,0.407536,7397,45.12
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,US,9,referral,7846,97.82,58.08,0.778305,1176,15.78
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CA,8,direct,1495,108.23,305.94,0.894524,1411,69.94
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,3,direct,2451,66.74,181.95,0.269143,1420,54.06
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,RU,2,referral,1206,4.19,113.72,0.240059,706,3.46
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,2,direct,5486,47.44,265.8,0.373314,2050,9.41
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,BR,2,search,6099,228.73,496.46,0.318158,2292,44.79
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,US,4,direct,2384,147.33,320.31,0.175287,655,59.29
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,FR,1,search,1843,64.87,117.09,0.443368,339,64.27
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,AU,6,referral,9437,194.98,220.08,0.596509,6137,55.96
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,IN,8,direct,6850,157.21,16.08,0.415528,5158,55.2
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,ZA,3,unknown,1073,205.72,248.06,0.594327,701,104.51
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,BR,7,unknown,120,186.95,443.79,0.747869,46,59.8
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,CA,5,referral,8715,191.03,222.51,0.748546,798,110.4
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,BR,6,direct,5506,69.58,140.12,0.954173,1025,20.72
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,BR,8,referral,2658,155.7,501.87,0.553928,1449,23.74
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,IN,2,search,5989,26.9,47.12,0.480641,3452,11.59
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,CA,7,direct,4493,119.24,210.66,0.396414,3549,114.08
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,BR,3,referral,1290,253.77,362.21,0.122997,952,200.38
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,ZA,5,unknown,4188,104.32,328.22,0.950136,2035,30.73
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CN,5,direct,9440,152.97,141.54,0.046671,3672,46.03
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,IN,9,direct,8507,54.25,415.71,0.658938,7002,37.18
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,RU,2,unknown,9969,18.02,231.77,0.552455,2587,1.96
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,AU,7,referral,198,292.12,49.3,0.943964,81,84.11
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,AU,8,direct,4948,127.53,403.23,0.675562,1556,51.71
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,GB,2,search,6050,178.17,435.72,0.779307,426,87.12
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,AU,7,unknown,797,191.86,301.16,0.613199,492,137.46
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,FR,3,referral,8652,43.62,356.95,0.711834,7291,16.65
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,RU,8,search,6638,177.2,60.11,0.643484,3788,78.51
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,US,9,direct,2505,211.95,514.88,0.466565,1290,132.3
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,GB,5,direct,9677,181.07,554.81,0.424023,4487,154.83
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,6,search,8439,297.06,311.0,0.395079,7254,145.93
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,ZA,2,unknown,8112,273.5,402.69,0.965236,5801,16.56
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,FR,4,unknown,726,76.01,463.01,0.724834,690,40.41
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CA,5,direct,2733,83.78,368.7,0.035256,2395,83.11
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,BR,6,referral,5561,117.66,199.02,0.557338,3822,51.98
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,7,referral,9602,105.39,379.96,0.822317,1554,101.45
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,GB,1,unknown,2375,179.62,164.1,0.104896,85,178.79
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,AU,4,search,1617,93.69,353.45,0.334595,484,85.93
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,1,unknown,736,15.69,118.86,0.204326,59,13.39
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,US,7,unknown,6498,104.57,559.78,0.848236,52,26.88
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CN,9,referral,2040,253.09,230.93,0.125429,1833,205.66
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,RU,2,referral,7873,67.18,167.24,0.009595,4839,50.83
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,7,search,6548,294.06,386.5,0.090914,1245,140.34
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,BR,7,direct,6788,78.65,515.14,0.862852,4821,77.7
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,CN,2,unknown,6890,88.07,159.38,0.945681,3627,7.98
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,AU,1,direct,3189,248.94,260.57,0.159967,2626,39.38
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,AU,9,direct,4570,56.13,370.47,0.212146,4043,53.7
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,4,direct,8621,212.7,3.22,0.551661,5500,42.58
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,AU,4,referral,9624,287.1,215.43,0.96984,6484,56.49
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,IN,1,search,5580,285.26,485.94,0.11523,1427,215.72
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,GB,8,search,3242,0.98,494.91,0.220931,2589,0.6
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,CN,1,direct,8618,124.96,60.69,0.791153,3885,84.62
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,BR,4,unknown,6866,147.79,230.04,0.416464,2851,29.68
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CA,6,unknown,1088,11.61,93.19,0.994665,344,5.25
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,BR,9,direct,3563,35.38,583.81,0.263391,1083,29.71
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,ZA,2,search,598,293.49,208.29,0.883679,468,153.88
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,FR,9,referral,1058,63.18,397.5,0.418707,130,10.46
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,1,unknown,5707,152.65,208.11,0.453935,337,3.63
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,AU,3,direct,2589,77.47,222.95,0.957256,1628,47.17
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,ZA,6,direct,9833,200.64,53.37,0.57459,8934,10.63
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,CN,6,unknown,6843,149.1,227.97,0.913573,5766,106.17
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,GB,6,direct,6760,76.14,74.17,0.621599,2208,24.48
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZA,9,referral,9852,14.07,492.79,0.981233,2859,8.39
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,ZZ,9,referral,4339,14.77,281.99,0.74257,29,3.74
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,GB,8,direct,477,50.11,99.97,0.231981,169,13.79
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,US,4,search,7827,122.35,413.4,0.918236,2925,116.98
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,AU,3,search,4124,76.48,435.81,0.574916,781,45.96
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,FR,6,referral,4344,147.82,46.94,0.42275,113,22.39
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,IN,3,direct,1350,124.83,83.87,0.393147,316,116.4
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CN,4,search,2522,179.24,271.41,0.205564,283,27.51
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,3,search,6132,207.38,272.19,0.252019,3042,151.02
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,BR,8,search,2163,272.51,25.84,0.126394,1391,152.02
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,CA,4,referral,9615,279.86,226.55,0.809949,6841,256.16
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,CN,8,direct,9167,18.29,355.93,0.244949,5028,4.18
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,FR,3,search,8862,15.92,157.27,0.555125,7101,5.7
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,1,referral,1313,245.79,253.09,0.175562,1308,107.53
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,CA,9,referral,9885,152.54,9.02,0.294211,2621,93.99
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,US,1,search,2132,62.49,442.27,0.351499,1586,30.96
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,GB,5,unknown,1178,57.34,5.0,0.850474,1102,53.56
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,subscribed,RU,2,unknown,5173,234.31,205.71,0.677122,3978,23.23
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZZ,9,direct,5345,206.16,112.65,0.50575,4440,200.39
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,US,7,direct,1829,203.88,9.07,0.707655,258,182.53
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,1,direct,5623,44.09,124.99,0.404631,3068,18.39
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,FR,7,referral,8838,214.63,80.89,0.476102,3649,128.35
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,IN,8,referral,6075,211.45,399.06,0.119212,5050,124.85
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,not_subscribed,FR,5,direct,2870,255.42,24.43,0.318028,1303,152.28
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,IN,4,unknown,6797,237.98,422.82,0.481704,3847,101.67
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,US,7,search,9709,36.94,428.78,0.850668,5010,2.71
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,CA,2,referral,2460,269.31,430.08,0.817186,396,237.59
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,IN,5,referral,5172,64.17,220.77,0.75435,3934,28.39
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,BR,6,referral,6291,171.78,124.43,0.568426,3089,167.72
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,CA,5,direct,482,69.96,500.8,0.282273,150,5.49
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,IN,8,referral,2001,58.29,568.2,0.203002,41,2.01
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,GB,5,unknown,209,240.64,403.16,0.081143,207,133.46
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,not_subscribed,FR,9,search,2942,223.46,348.14,0.595084,2096,165.54
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,AU,4,referral,4461,157.98,210.57,0.393633,2869,28.45
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,CA,6,unknown,9032,146.75,57.16,0.665757,7035,97.97
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,ZZ,5,referral,5083,215.4,533.54,0.187061,3395,72.17
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,7,referral,483,298.38,276.75,0.349479,114,104.08
20230927,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,FR,6,referral,7468,225.33,36.73,0.986264,7213,170.78
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,FR,1,direct,1162,230.73,482.17,0.463711,263,78.89
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,not_subscribed,ZZ,7,referral,222,14.51,327.11,0.222979,100,14.16
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,subscribed,CN,2,search,1468,193.61,184.4,0.515376,1437,177.47
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,IN,3,referral,1939,50.7,244.68,0.508678,571,47.69
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,not_subscribed,ZZ,6,search,962,269.33,194.41,0.949968,141,256.5
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,RU,3,referral,6428,274.46,554.03,0.089769,5465,5.96
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,subscribed,ZA,7,direct,7329,3.93,20.28,0.541857,4772,1.8
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,RU,4,referral,323,73.32,420.57,0.174185,147,45.36
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,RU,9,referral,3546,17.11,562.19,0.48515,335,10.58
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,ZZ,7,direct,3316,12.98,245.62,0.666158,1680,6.51
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,2,referral,2600,259.97,6.21,0.06497,2494,35.54
20230930,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,RU,3,direct,8905,261.1,505.27,0.770817,7253,198.71
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,not_subscribed,CN,2,referral,2581,16.18,328.32,0.930123,2210,3.65
20231001,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,RU,4,direct,5152,111.09,561.48,0.486775,4147,35.8
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,AU,5,referral,9715,288.64,71.21,0.92451,4504,88.78
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,RU,9,search,2272,62.8,594.87,0.46222,489,26.08
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,IN,3,direct,6295,261.81,446.26,0.996102,1039,83.2
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,live,subscribed,US,2,direct,5730,226.52,323.41,0.618609,2268,26.43
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,not_subscribed,FR,8,direct,4578,289.11,95.17,0.637633,209,172.26
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,live,subscribed,GB,5,unknown,7764,78.43,198.75,0.911079,498,78.33
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,subscribed,ZA,7,unknown,4708,154.61,267.55,0.349116,47,94.65
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,on_demand,subscribed,CA,2,search,9718,105.31,522.13,0.845128,1014,103.35
20230924,b3aae0c1-8e21-4100-9def-5093d454022f,45fc30f6-2682-42eb-8a7b-cc51d8077c48,live,not_subscribed,GB,8,unknown,1147,209.23,527.75,0.074401,279,96.11
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,CN,7,referral,5610,248.33,282.81,0.640533,2400,161.37
20230928,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,on_demand,subscribed,ZZ,2,direct,921,103.34,494.82,0.247062,198,28.02
20230925,b3aae0c1-8e21-4100-9def-5093d454022f,a5e5043e-d12f-4ebd-aa76-f27de0d1bdbb,on_demand,subscribed,FR,2,unknown,7258,34.85,197.21,0.48789,6451,0.5
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,on_demand,not_subscribed,CA,9,referral,2202,27.31,202.84,0.43917,1018,3.24
20230929,b3aae0c1-8e21-4100-9def-5093d454022f,723ad3be-64b7-4c4e-8086-85ea199c2979,live,subscribed,ZZ,3,search,9387,236.95,21.28,0.873363,9364,186.56
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,cae7a02f-b2b3-4619-ad4d-620f470a7182,live,not_subscribed,IN,2,search,8599,12.68,280.28,0.03547,4199,1.89
20230926,b3aae0c1-8e21-4100-9def-5093d454022f,a5ce5123-bc8f-432f-af10-5b7046808e77,on_demand,not_subscribed,FR,5,direct,3294,106.46,323.14,0.891134,2432,32.71
